0.010000 779.125939 1200.497097
0.020000 797.378000 2466.805414
0.030000 828.938772 3877.067541
0.040000 875.751660 5538.896825
0.050000 941.099784 7619.399854
0.060000 1030.467785 10406.318071
0.070000 1153.350035 14449.193032
0.080000 1327.421709 20934.469902
0.090000 1589.685651 32888.924327
0.100000 2033.960152 60326.187459
