0.037 692.973 -516.258
0.038 692.498 -433.964
0.039 692.105 -351.844
0.040 691.794 -269.864
0.041 691.565 -187.991
0.042 691.418 -106.192
0.043 691.353 -24.436
0.044 691.369 57.310
0.045 691.467 139.079
0.046 691.647 220.904
0.047 691.909 302.816
0.048 692.253 384.849
0.049 692.679 467.035
0.050 693.187 549.407
0.051 693.778 632.000
0.052 694.451 714.846
0.053 695.208 797.978
0.054 696.047 881.433
0.055 696.971 965.244
0.056 697.978 1049.446
0.057 699.070 1134.075
0.058 700.246 1219.167
0.059 701.508 1304.759
0.060 702.856 1390.890
0.061 704.290 1477.596
0.062 705.811 1564.917
0.063 707.420 1652.894
0.064 709.117 1741.566
0.065 710.904 1830.975
0.066 712.780 1921.165
0.067 714.746 2012.180
0.068 716.804 2104.064
0.069 718.955 2196.863
0.070 721.198 2290.626
0.071 723.536 2385.402
0.072 725.969 2481.241
0.073 728.499 2578.196
0.074 731.126 2676.320
0.075 733.852 2775.669
0.076 736.678 2876.301
0.077 739.605 2978.276
0.078 742.635 3081.656
0.079 745.769 3186.504
0.080 749.009 3292.888
0.081 752.355 3400.876
0.082 755.811 3510.541
0.083 759.377 3621.956
0.084 763.055 3735.201
0.085 766.848 3850.356
0.086 770.757 3967.506
0.087 774.784 4086.739
0.088 778.931 4208.147
0.089 783.201 4331.826
0.090 787.595 4457.878
0.091 792.117 4586.407
0.092 796.769 4717.524
0.093 801.553 4851.344
0.094 806.473 4987.989
0.095 811.530 5127.586
0.096 816.729 5270.269
0.097 822.072 5416.178
0.098 827.562 5565.460
0.099 833.204 5718.272
0.100 839.000 5874.777

0.000 773.150 -5000.046
0.001 768.209 -4881.914
0.002 763.385 -4766.322
0.003 758.676 -4653.171
0.004 754.078 -4542.364
0.005 749.590 -4433.809
0.006 745.210 -4327.420
0.007 740.935 -4223.111
0.008 736.763 -4120.803
0.009 732.693 -4020.420
0.010 728.722 -3921.887
0.011 724.848 -3825.134
0.012 721.071 -3730.095
0.013 717.387 -3636.704
0.014 713.797 -3544.899
0.015 710.297 -3454.620
0.016 706.887 -3365.811
0.017 703.565 -3278.416
0.018 700.330 -3192.382
0.019 697.180 -3107.659
0.020 694.114 -3024.196
0.021 691.131 -2941.947
0.022 688.230 -2860.866
0.023 685.409 -2780.908
0.024 682.668 -2702.032
0.025 680.004 -2624.197
0.026 677.419 -2547.362
0.027 674.909 -2471.489
0.028 672.476 -2396.541
0.029 670.116 -2322.482
0.030 667.830 -2249.277
0.031 665.617 -2176.892
0.032 663.476 -2105.295
0.033 661.406 -2034.453
0.034 659.407 -1964.336
0.035 657.478 -1894.913
0.036 655.617 -1826.156
0.037 653.825 -1758.035
0.038 652.101 -1690.522
0.039 650.444 -1623.592
0.040 648.853 -1557.216
0.041 647.329 -1491.370
0.042 645.870 -1426.028
0.043 644.477 -1361.165
0.044 643.148 -1296.758
0.045 641.883 -1232.782
0.046 640.682 -1169.214
0.047 639.545 -1106.032
0.048 638.470 -1043.213
0.049 637.458 -980.736
0.050 636.509 -918.577
0.051 635.621 -856.717
0.052 634.795 -795.134
0.053 634.031 -733.808
0.054 633.327 -672.717
0.055 632.685 -611.843
0.056 632.104 -551.164
0.057 631.583 -490.661
0.058 631.122 -430.314
0.059 630.722 -370.105
0.060 630.382 -310.013
0.061 630.102 -250.019
0.062 629.882 -190.104
0.063 629.722 -130.250
0.064 629.621 -70.437
0.065 629.581 -10.646
0.066 629.600 49.142
0.067 629.679 108.945
0.068 629.818 168.782
0.069 630.017 228.673
0.070 630.275 288.637
0.071 630.594 348.692
0.072 630.973 408.857
0.073 631.412 469.153
0.074 631.911 529.598
0.075 632.471 590.212
0.076 633.092 651.014
0.077 633.773 712.026
0.078 634.516 773.266
0.079 635.320 834.755
0.080 636.185 896.514
0.081 637.113 958.564
0.082 638.103 1020.925
0.083 639.155 1083.620
0.084 640.270 1146.670
0.085 641.448 1210.098
0.086 642.690 1273.926
0.087 643.996 1338.177
0.088 645.367 1402.875
0.089 646.802 1468.043
0.090 648.303 1533.707
0.091 649.870 1599.891
0.092 651.503 1666.621
0.093 653.203 1733.923
0.094 654.971 1801.824
0.095 656.807 1870.352
0.096 658.712 1939.535
0.097 660.686 2009.401
0.098 662.731 2079.981
0.099 664.847 2151.306
0.100 667.034 2223.406

0.000 773.150 -5513.605
0.001 767.696 -5395.607
0.002 762.358 -5280.412
0.003 757.134 -5167.911
0.004 752.021 -5058.000
0.005 747.017 -4950.580
0.006 742.119 -4845.555
0.007 737.325 -4742.835
0.008 732.633 -4642.335
0.009 728.040 -4543.971
0.010 723.544 -4447.665
0.011 719.144 -4353.342
0.012 714.837 -4260.929
0.013 710.621 -4170.358
0.014 706.496 -4081.563
0.015 702.458 -3994.480
0.016 698.506 -3909.049
0.017 694.639 -3825.212
0.018 690.855 -3742.913
0.019 687.153 -3662.098
0.020 683.530 -3582.716
0.021 679.987 -3504.718
0.022 676.521 -3428.057
0.023 673.130 -3352.685
0.024 669.815 -3278.561
0.025 666.573 -3205.641
0.026 663.403 -3133.884
0.027 660.305 -3063.252
0.028 657.276 -2993.706
0.029 654.317 -2925.210
0.030 651.425 -2857.729
0.031 648.601 -2791.229
0.032 645.843 -2725.677
0.033 643.149 -2661.041
0.034 640.520 -2597.290
0.035 637.955 -2534.396
0.036 635.451 -2472.328
0.037 633.010 -2411.060
0.038 630.629 -2350.565
0.039 628.308 -2290.815
0.040 626.047 -2231.787
0.041 623.844 -2173.456
0.042 621.700 -2115.796
0.043 619.613 -2058.787
0.044 617.582 -2002.405
0.045 615.608 -1946.627
0.046 613.689 -1891.434
0.047 611.825 -1836.804
0.048 610.015 -1782.717
0.049 608.259 -1729.154
0.050 606.556 -1676.095
0.051 604.907 -1623.522
0.052 603.309 -1571.416
0.053 601.764 -1519.761
0.054 600.269 -1468.537
0.055 598.826 -1417.730
0.056 597.434 -1367.321
0.057 596.092 -1317.295
0.058 594.799 -1267.635
0.059 593.556 -1218.327
0.060 592.362 -1169.355
0.061 591.217 -1120.704
0.062 590.121 -1072.359
0.063 589.073 -1024.306
0.064 588.072 -976.531
0.065 587.119 -929.019
0.066 586.214 -881.757
0.067 585.356 -834.732
0.068 584.545 -787.929
0.069 583.780 -741.337
0.070 583.062 -694.941
0.071 582.390 -648.730
0.072 581.764 -602.689
0.073 581.185 -556.808
0.074 580.651 -511.073
0.075 580.162 -465.472
0.076 579.720 -419.993
0.077 579.322 -374.624
0.078 578.970 -329.352
0.079 578.664 -284.167
0.080 578.402 -239.055
0.081 578.185 -194.006
0.082 578.014 -149.007
0.083 577.887 -104.046
0.084 577.806 -59.113
0.085 577.769 -14.195
0.086 577.777 30.719
0.087 577.831 75.641
0.088 577.929 120.583
0.089 578.072 165.556
0.090 578.260 210.573
0.091 578.493 255.644
0.092 578.771 300.781
0.093 579.095 345.997
0.094 579.463 391.303
0.095 579.877 436.711
0.096 580.337 482.234
0.097 580.842 527.882
0.098 581.393 573.670
0.099 581.989 619.608
0.100 582.632 665.710

0.000 773.150 -5643.028
0.001 767.566 -5525.064
0.002 762.099 -5409.969
0.003 756.745 -5297.632
0.004 751.503 -5187.946
0.005 746.369 -5080.810
0.006 741.340 -4976.127
0.007 736.416 -4873.805
0.008 731.592 -4773.756
0.009 726.867 -4675.896
0.010 722.239 -4580.145
0.011 717.706 -4486.427
0.012 713.266 -4394.667
0.013 708.916 -4304.797
0.014 704.656 -4216.748
0.015 700.482 -4130.457
0.016 696.394 -4045.862
0.017 692.390 -3962.904
0.018 688.468 -3881.526
0.019 684.626 -3801.675
0.020 680.864 -3723.297
0.021 677.179 -3646.344
0.022 673.571 -3570.767
0.023 670.037 -3496.520
0.024 666.577 -3423.558
0.025 663.190 -3351.839
0.026 659.873 -3281.321
0.027 656.627 -3211.966
0.028 653.449 -3143.734
0.029 650.339 -3076.590
0.030 647.296 -3010.497
0.031 644.318 -2945.421
0.032 641.404 -2881.330
0.033 638.555 -2818.192
0.034 635.768 -2755.975
0.035 633.042 -2694.651
0.036 630.378 -2634.190
0.037 627.774 -2574.565
0.038 625.229 -2515.748
0.039 622.742 -2457.714
0.040 620.313 -2400.438
0.041 617.941 -2343.895
0.042 615.625 -2288.061
0.043 613.365 -2232.913
0.044 611.159 -2178.430
0.045 609.008 -2124.589
0.046 606.910 -2071.370
0.047 604.865 -2018.751
0.048 602.872 -1966.715
0.049 600.931 -1915.240
0.050 599.041 -1864.308
0.051 597.202 -1813.902
0.052 595.413 -1764.003
0.053 593.674 -1714.593
0.054 591.984 -1665.657
0.055 590.343 -1617.177
0.056 588.749 -1569.138
0.057 587.204 -1521.523
0.058 585.706 -1474.318
0.059 584.255 -1427.508
0.060 582.851 -1381.077
0.061 581.493 -1335.011
0.062 580.181 -1289.297
0.063 578.914 -1243.921
0.064 577.693 -1198.869
0.065 576.517 -1154.128
0.066 575.385 -1109.685
0.067 574.297 -1065.527
0.068 573.253 -1021.642
0.069 572.254 -978.018
0.070 571.297 -934.642
0.071 570.384 -891.502
0.072 569.514 -848.587
0.073 568.687 -805.886
0.074 567.902 -763.386
0.075 567.160 -721.077
0.076 566.460 -678.948
0.077 565.802 -636.987
0.078 565.186 -595.184
0.079 564.612 -553.528
0.080 564.079 -512.009
0.081 563.588 -470.616
0.082 563.138 -429.338
0.083 562.729 -388.165
0.084 562.361 -347.088
0.085 562.035 -306.095
0.086 561.749 -265.177
0.087 561.505 -224.324
0.088 561.301 -183.525
0.089 561.137 -142.771
0.090 561.015 -102.052
0.091 560.933 -61.357
0.092 560.892 -20.678
0.093 560.892 19.997
0.094 560.932 60.676
0.095 561.013 101.371
0.096 561.135 142.089
0.097 561.298 182.843
0.098 561.501 223.641
0.099 561.745 264.493
0.100 562.030 305.410

0.000 773.150 -5654.616
0.001 767.555 -5536.655
0.002 762.076 -5421.569
0.003 756.711 -5309.246
0.004 751.456 -5199.581
0.005 746.311 -5092.470
0.006 741.271 -4987.817
0.007 736.334 -4885.531
0.008 731.499 -4785.523
0.009 726.762 -4687.708
0.010 722.123 -4592.007
0.011 717.578 -4498.342
0.012 713.125 -4406.641
0.013 708.764 -4316.833
0.014 704.491 -4228.851
0.015 700.305 -4142.630
0.016 696.205 -4058.110
0.017 692.189 -3975.230
0.018 688.254 -3893.934
0.019 684.400 -3814.169
0.020 680.625 -3735.881
0.021 676.928 -3659.021
0.022 673.307 -3583.540
0.023 669.761 -3509.393
0.024 666.288 -3436.535
0.025 662.887 -3364.922
0.026 659.557 -3294.515
0.027 656.298 -3225.273
0.028 653.107 -3157.158
0.029 649.983 -3090.133
0.030 646.926 -3024.164
0.031 643.934 -2959.215
0.032 641.007 -2895.253
0.033 638.143 -2832.248
0.034 635.342 -2770.167
0.035 632.603 -2708.982
0.036 629.924 -2648.664
0.037 627.305 -2589.184
0.038 624.745 -2530.516
0.039 622.244 -2472.634
0.040 619.800 -2415.512
0.041 617.413 -2359.127
0.042 615.081 -2303.454
0.043 612.806 -2248.471
0.044 610.584 -2194.156
0.045 608.417 -2140.486
0.046 606.303 -2087.441
0.047 604.242 -2035.000
0.048 602.233 -1983.144
0.049 600.275 -1931.853
0.050 598.369 -1881.109
0.051 596.513 -1830.893
0.052 594.707 -1781.188
0.053 592.950 -1731.976
0.054 591.243 -1683.241
0.055 589.584 -1634.966
0.056 587.973 -1587.135
0.057 586.409 -1539.732
0.058 584.893 -1492.742
0.059 583.424 -1446.150
0.060 582.001 -1399.942
0.061 580.624 -1354.104
0.062 579.292 -1308.620
0.063 578.006 -1263.478
0.064 576.765 -1218.664
0.065 575.569 -1174.165
0.066 574.417 -1129.968
0.067 573.309 -1086.061
0.068 572.245 -1042.430
0.069 571.224 -999.065
0.070 570.247 -955.952
0.071 569.312 -913.080
0.072 568.420 -870.437
0.073 567.571 -828.012
0.074 566.764 -785.794
0.075 565.999 -743.771
0.076 565.277 -701.933
0.077 564.596 -660.268
0.078 563.956 -618.765
0.079 563.358 -577.415
0.080 562.801 -536.207
0.081 562.286 -495.130
0.082 561.811 -454.174
0.083 561.377 -413.328
0.084 560.984 -372.584
0.085 560.632 -331.930
0.086 560.320 -291.356
0.087 560.049 -250.853
0.088 559.819 -210.411
0.089 559.628 -170.020
0.090 559.479 -129.670
0.091 559.369 -89.351
0.092 559.300 -49.054
0.093 559.271 -8.769
0.094 559.282 31.514
0.095 559.334 71.805
0.096 559.426 112.113
0.097 559.558 152.448
0.098 559.731 192.821
0.099 559.944 233.239
0.100 560.197 273.714

0.000 773.150 -5654.823
0.001 767.554 -5536.861
0.002 762.075 -5421.776
0.003 756.710 -5309.453
0.004 751.456 -5199.788
0.005 746.310 -5092.677
0.006 741.269 -4988.026
0.007 736.333 -4885.740
0.008 731.497 -4785.732
0.009 726.760 -4687.918
0.010 722.121 -4592.218
0.011 717.575 -4498.554
0.012 713.123 -4406.854
0.013 708.761 -4317.047
0.014 704.488 -4229.066
0.015 700.302 -4142.847
0.016 696.202 -4058.328
0.017 692.185 -3975.449
0.018 688.250 -3894.155
0.019 684.396 -3814.391
0.020 680.621 -3736.105
0.021 676.924 -3659.247
0.022 673.302 -3583.768
0.023 669.756 -3509.622
0.024 666.283 -3436.766
0.025 662.882 -3365.155
0.026 659.552 -3294.750
0.027 656.292 -3225.510
0.028 653.100 -3157.397
0.029 649.977 -3090.375
0.030 646.919 -3024.407
0.031 643.927 -2959.460
0.032 641.000 -2895.501
0.033 638.136 -2832.498
0.034 635.335 -2770.420
0.035 632.595 -2709.237
0.036 629.916 -2648.921
0.037 627.297 -2589.444
0.038 624.737 -2530.779
0.039 622.235 -2472.899
0.040 619.791 -2415.781
0.041 617.403 -2359.398
0.042 615.072 -2303.729
0.043 612.796 -2248.748
0.044 610.574 -2194.436
0.045 608.406 -2140.769
0.046 606.292 -2087.727
0.047 604.231 -2035.289
0.048 602.222 -1983.436
0.049 600.264 -1932.149
0.050 598.357 -1881.408
0.051 596.501 -1831.196
0.052 594.694 -1781.494
0.053 592.938 -1732.286
0.054 591.230 -1683.554
0.055 589.570 -1635.283
0.056 587.959 -1587.455
0.057 586.395 -1540.056
0.058 584.879 -1493.070
0.059 583.409 -1446.482
0.060 581.986 -1400.278
0.061 580.608 -1354.443
0.062 579.277 -1308.964
0.063 577.990 -1263.826
0.064 576.749 -1219.016
0.065 575.552 -1174.522
0.066 574.400 -1130.329
0.067 573.291 -1086.426
0.068 572.227 -1042.801
0.069 571.206 -999.439
0.070 570.228 -956.331
0.071 569.293 -913.464
0.072 568.401 -870.826
0.073 567.551 -828.406
0.074 566.744 -786.193
0.075 565.979 -744.175
0.076 565.256 -702.342
0.077 564.574 -660.682
0.078 563.934 -619.185
0.079 563.336 -577.840
0.080 562.778 -536.637
0.081 562.262 -495.566
0.082 561.787 -454.616
0.083 561.353 -413.776
0.084 560.960 -373.037
0.085 560.607 -332.389
0.086 560.295 -291.822
0.087 560.023 -251.325
0.088 559.792 -210.889
0.089 559.601 -170.505
0.090 559.451 -130.161
0.091 559.341 -89.849
0.092 559.271 -49.559
0.093 559.242 -9.280
0.094 559.253 30.996
0.095 559.304 71.279
0.096 559.395 111.580
0.097 559.527 151.908
0.098 559.699 192.272
0.099 559.912 232.683
0.100 560.165 273.151

0.000 773.150 -5654.823
0.001 767.554 -5536.862
0.002 762.075 -5421.776
0.003 756.710 -5309.454
0.004 751.456 -5199.788
0.005 746.310 -5092.678
0.006 741.269 -4988.026
0.007 736.333 -4885.740
0.008 731.497 -4785.732
0.009 726.760 -4687.918
0.010 722.121 -4592.218
0.011 717.575 -4498.555
0.012 713.123 -4406.854
0.013 708.761 -4317.047
0.014 704.488 -4229.067
0.015 700.302 -4142.847
0.016 696.202 -4058.328
0.017 692.185 -3975.450
0.018 688.250 -3894.156
0.019 684.396 -3814.392
0.020 680.621 -3736.105
0.021 676.924 -3659.247
0.022 673.302 -3583.768
0.023 669.756 -3509.623
0.024 666.283 -3436.766
0.025 662.882 -3365.156
0.026 659.552 -3294.750
0.027 656.292 -3225.510
0.028 653.100 -3157.397
0.029 649.977 -3090.375
0.030 646.919 -3024.408
0.031 643.927 -2959.461
0.032 641.000 -2895.502
